id,Time (ns),"Sensor 1 WE , (V)","Sensor 1 AE, (V)","Sensor 2 WE, (V)","Sensor 2 AE, (V)","Sensor 3 WE, (V) ","Sensor 3 AE, (V)","Sensor 4 WE, (V) ","Sensor 4 AE, (V)",
0,42761.8,0.896177037,0.447972404,2.864498507,1.622595491,4.333992235,2.544909323,5.737511515,2.544909323,
1,42775.6,0.896220566,0.447974159,2.442857145,1.253382885,4.826664726,2.734930999,5.979691438,2.734930999,
0,42783.1,0.896239337,0.447978615,2.275824894,1.207088405,4.447868212,2.733664825,5.551698008,2.733664825,
1,42785.4,0.896258925,0.447983949,2.830975908,1.211056267,5.404973231,3.091390939,5.774054706,3.091390939,
0,42786.2,0.896280704,0.448004498,2.963127868,1.353612694,5.152575379,3.297097045,6.225588967,3.297097045,
1,42788.2,0.896456805,0.448043111,2.188674124,1.222962574,4.29252996,2.517514921,5.18451141,2.517514921,
0,42790.4,0.896489283,0.448060135,2.097158185,1.051675906,4.491648062,2.72675968,5.242775584,2.72675968,
1,42798.2,0.896529971,0.448066451,2.610955957,1.43119924,4.667262793,2.664382285,5.777409458,2.664382285,
0,42798.6,0.896577987,0.4481042,2.034347937,0.834857047,5.003044439,2.769783178,5.774538381,2.769783178,
1,42811.6,0.896588375,0.448107567,2.071319175,1.172358176,4.524674921,2.698773312,5.964987068,2.698773312,
0,42815,0.896611449,0.448117148,2.453976266,0.940257386,5.461458824,3.21974695,6.095415807,3.21974695,
1,42822,0.89666799,0.448149479,2.375681359,1.165055482,4.947795176,3.291472632,5.826109792,3.291472632,
0,42829.6,0.896761198,0.448162672,2.545605218,1.488720038,4.328881387,2.653653853,5.402052923,2.653653853,
1,42830.4,0.896778159,0.448163471,2.462741516,1.447403239,4.693235367,2.493076476,5.518631573,2.493076476,
0,42831.1,0.896873333,0.448250024,2.199906577,1.188339002,4.275647508,2.532657171,5.26333481,2.532657171,
1,42843.6,0.896965302,0.448298322,2.626145334,1.300219426,5.264827557,2.880012044,5.978595674,2.880012044,
0,42849,0.89697944,0.448303594,2.238995022,0.941507568,5.019422147,2.99704291,5.891857145,2.99704291,
1,42853.5,0.896993406,0.448311353,1.970141102,0.992040743,5.258184257,2.912140786,6.151810075,2.912140786,
0,42854.4,0.897061874,0.448363903,2.734565309,1.088687636,5.156068598,3.252410798,6.401862943,3.252410798,
1,42867.2,0.897120289,0.448369638,2.735593971,1.133033522,4.447480926,2.52166073,5.11932296,2.52166073,
0,42869.7,0.897153387,0.448376396,1.800365111,0.964475087,5.542309739,3.120954144,6.339381715,3.120954144,
1,42879,0.897175645,0.448397631,1.830918618,0.941197674,5.731855614,3.263821255,6.544842841,3.263821255,
0,42880,0.897222984,0.448408999,3.23013898,1.598662394,4.500062028,2.550394704,5.220382562,2.550394704,
1,42881.8,0.897310359,0.448426627,1.914587483,1.087160795,5.112928681,3.273104463,6.070290839,3.273104463,
0,42884.8,0.897422596,0.448511815,2.906682422,1.602576868,4.48467662,2.720212689,5.639741807,2.720212689,
1,42890,0.897438227,0.448517973,2.147460775,0.968332785,4.327845037,2.561856049,5.809408807,2.561856049,
0,42893.2,0.897452408,0.448523651,2.792918697,1.198619491,5.207067976,3.273021871,6.570632571,3.273021871,
1,42895.2,0.897494279,0.448563423,2.568700352,1.333468965,4.870872605,2.508070051,5.432623521,2.508070051,
0,42900.9,0.897540415,0.44858189,2.38686522,1.331632616,4.618817442,2.614326985,5.160385481,2.614326985,
1,42903,0.897592647,0.448588909,1.853847071,1.008017949,4.872636769,2.822170804,6.01262409,2.822170804,
0,42907.2,0.897623651,0.448617362,2.548457583,0.909745445,5.006090113,3.258479034,6.522072076,3.258479034,
1,42911.4,0.897705559,0.448635486,2.151201555,0.881551833,4.890144869,2.662894885,5.203400499,2.662894885,
0,42921,0.897778477,0.448708194,2.847760235,1.380181446,4.899493754,2.993094443,5.637518257,2.993094443,
1,42922.6,0.897863037,0.448776348,1.824170758,0.894818204,5.594674153,3.205888444,6.069375472,3.205888444,
0,42927.5,0.897910004,0.448798231,2.417558631,0.922696039,4.640397903,2.8366613,5.771473048,2.8366613,
1,42935,0.897975867,0.448818124,2.754339598,1.517336892,4.671330027,2.753284928,5.807110404,2.753284928,
0,42936.4,0.897993464,0.448825699,1.753062158,0.853399938,5.031718226,2.861941865,5.502476606,2.861941865,
1,42947.2,0.898020007,0.448844809,2.165789875,0.828339793,4.893372523,2.888269714,6.019978115,2.888269714,
0,42948,0.898201636,0.449005842,2.395584743,1.423796575,4.998899407,3.220380995,6.508461659,3.220380995,
1,42948.1,0.898261367,0.449013204,2.39487526,1.421404909,5.310976185,3.230620951,5.867167645,3.230620951,
0,42950.4,0.898294954,0.449023533,1.735065484,0.896104168,4.999128884,2.55760865,5.271337683,2.55760865,
1,42950.7,0.898313238,0.449024785,2.538595893,1.420050995,5.031783701,2.763976145,5.295010039,2.763976145,
0,42966.4,0.898379659,0.449038547,1.969709764,1.106365702,4.510988631,2.711513898,5.425357362,2.711513898,
1,42982.8,0.898442059,0.449063948,2.521404808,1.27791423,4.180610204,2.484227362,5.471025441,2.484227362,
0,42987.5,0.898472345,0.449084969,1.90245437,0.881091972,4.625530213,2.631481066,5.491546187,2.631481066,
1,42987.9,0.898503036,0.449111882,2.033772722,0.99931752,5.137410863,2.885845904,5.814580394,2.885845904,
0,42988,0.898569866,0.449177683,2.716556756,1.198768964,4.849313835,3.000348812,5.73448528,3.000348812,
1,42993.2,0.898628811,0.449219817,2.963585103,1.536251899,4.554340457,2.513441685,5.750403359,2.513441685,
0,42993.6,0.898639202,0.44922998,3.050817402,1.414662419,5.206734373,3.164485136,6.420976143,3.164485136,
1,42996,0.898677312,0.449256783,2.491105845,1.067723515,4.480835977,2.587906406,5.343857635,2.587906406,
0,43004.8,0.898721359,0.449262675,2.866990381,1.566266558,4.45117488,2.49653867,5.654826483,2.49653867,
1,43004.9,0.898757376,0.449297758,1.664851201,0.825973291,4.757032815,2.658979401,5.441959662,2.658979401,
0,43005,0.898803473,0.449329043,2.910977412,1.351874941,5.027851788,3.182890972,6.449372075,3.182890972,
1,43007.4,0.898832292,0.449331305,2.754628509,1.451627021,4.845524818,2.946091665,5.638685417,2.946091665,
0,43008,0.898857551,0.449335795,1.7804444,0.932407805,5.134436176,2.76396509,5.93119726,2.76396509,
1,43012.8,0.89893995,0.449391874,2.640766105,1.645251705,5.325140585,3.269765175,6.48101926,3.269765175,
0,43025.4,0.898970889,0.44940979,2.003432532,1.102384156,4.374575474,2.62502642,5.602178257,2.62502642,
1,43032.6,0.899016153,0.449440862,2.98413574,1.446918819,4.525344731,2.600355248,5.547188382,2.600355248,
0,43032.6,0.899051778,0.449459843,2.415848388,0.99554679,4.742048061,2.541522404,5.565180277,2.541522404,
1,43033.1,0.899118217,0.44950831,1.97031286,0.891757744,4.467770863,2.771058812,5.529677798,2.771058812,
0,43034.4,0.899155846,0.449539454,2.37803648,1.058559357,4.695757035,2.658002422,5.203318588,2.658002422,
1,43038,0.899172866,0.449555637,1.834775345,1.006892564,4.228982733,2.547025239,5.325051631,2.547025239,
0,43038,0.899188715,0.449570422,2.954039053,1.428386676,5.139837342,2.744377446,5.916075248,2.744377446,
1,43045.9,0.899253368,0.449571622,3.032795275,1.518745746,4.828442322,3.057858774,6.24688149,3.057858774,
0,43057.8,0.899253877,0.449571972,2.575942437,1.249133871,4.88764868,2.920634903,6.152205174,2.920634903,
1,43060.5,0.899304666,0.449585118,2.186878786,1.222420494,4.880646831,3.046928366,6.084490728,3.046928366,
0,43060.5,0.899324313,0.449586496,1.754446091,0.90217773,5.103574775,2.684456396,5.87672583,2.684456396,
1,43063.8,0.899344587,0.449589121,2.320217681,1.402195529,5.239413434,2.888685478,5.449182856,2.888685478,
0,43064.4,0.89938591,0.449610399,2.98666566,1.537484059,5.21005316,2.991439544,6.222140311,2.991439544,
1,43064.4,0.899448471,0.449653899,1.98149793,0.906487151,4.481457169,2.820073721,5.375841738,2.820073721,
0,43064.7,0.899452256,0.449657644,2.383997516,1.069272341,4.633168742,2.47602341,5.078434511,2.47602341,
1,43074.9,0.899527221,0.44972001,1.931761024,0.891763828,4.911842959,2.857435152,5.990190649,2.857435152,
0,43075.5,0.899643364,0.449800033,2.321909989,1.282230516,4.945068716,2.557618961,5.661176094,2.557618961,
1,43081.5,0.899657929,0.449812807,2.044247963,0.83117084,4.794776777,2.626470313,5.395263625,2.626470313,
0,43086.6,0.899711729,0.449833031,2.586067071,1.31880502,4.898471322,2.979682309,6.141702131,2.979682309,
1,43087,0.899765476,0.449878452,1.982612253,0.933897735,5.23000903,2.769240791,5.710565599,2.769240791,
0,43093.6,0.899823074,0.449908199,2.806408411,1.42682838,4.608384999,2.630518398,5.279916064,2.630518398,
1,43098.3,0.89986674,0.449948788,2.514364748,1.215465744,4.59986373,2.816621525,5.878473615,2.816621525,
0,43103.2,0.8999191,0.449978785,2.959318984,1.430236553,4.667112278,2.664222291,5.46333851,2.664222291,
1,43110.9,0.899958207,0.45001429,2.671618692,1.433739786,4.395282642,2.566479066,5.221447137,2.566479066,
0,43113.2,0.899981725,0.450019043,2.602176957,1.574443912,5.216912248,2.923515871,6.021272116,2.923515871,
1,43120.8,0.900014998,0.450035741,2.847061383,1.360998454,4.699403454,2.623963771,5.298800842,2.623963771,
0,43122.8,0.900018742,0.450038859,2.760897711,1.242255963,4.625302279,2.666275022,5.834880281,2.666275022,
1,43124.4,0.900081046,0.450068701,2.20309955,0.916026795,4.979437026,3.013452372,5.619999179,3.013452372,
0,43131.4,0.900094262,0.450071839,2.619285956,1.111169782,4.998942289,3.045539362,6.173127719,3.045539362,
1,43141.5,0.900116189,0.450077235,2.416717171,1.274275509,4.317527867,2.561544479,5.1295323,2.561544479,
0,43147.5,0.900121731,0.450079602,2.080822943,0.892076902,5.400768285,3.25526551,6.425691634,3.25526551,
1,43148,0.900210038,0.450137291,2.385419164,1.515550584,4.797012606,2.863202096,5.802224102,2.863202096,
0,43151.1,0.900292519,0.450196244,2.821916741,1.417478617,5.134965449,3.11997813,5.797942704,3.11997813,
1,43152.5,0.900340191,0.450209786,2.402827586,1.411749117,4.716695677,2.780233757,5.477837402,2.780233757,
0,43153.5,0.900454884,0.450249855,2.48147688,1.459899241,4.859909991,2.984942612,5.795100297,2.984942612,
1,43160.4,0.900479277,0.45026901,1.822357268,0.856976919,5.257479718,2.992580008,6.082685228,2.992580008,
0,43166.4,0.900490276,0.450273569,3.105018261,1.489157849,4.329095643,2.488534079,5.504548188,2.488534079,
1,43167.6,0.900540024,0.450321179,1.878543669,0.968994662,4.402943988,2.609924688,5.335530441,2.609924688,
0,43167.6,0.900579568,0.45032837,2.460722075,0.951897069,5.388530025,3.294938738,6.503432506,3.294938738,
1,43173.7,0.90061326,0.450329748,2.571452502,1.363745057,5.031031452,2.625161345,5.211217869,2.625161345,
0,43175,0.90066593,0.450357782,2.507614155,1.610551803,5.121716083,3.058458956,6.20281449,3.058458956,
1,43177.5,0.900706171,0.450358021,2.509313654,1.197896236,4.768741099,2.604462444,5.333771978,2.604462444,
0,43180.8,0.900732867,0.45037575,2.563514587,0.918041581,5.298865969,3.144438054,6.155631612,3.144438054,
1,43183.9,0.900740678,0.450379239,2.968835295,1.410717082,5.273948679,3.017441478,5.680450597,3.017441478,
0,43188.6,0.900832331,0.450444361,2.528691341,1.513132401,4.653557004,2.984958473,6.112035698,2.984958473,
1,43190.4,0.900839167,0.450444497,2.675202916,1.556563562,4.915489835,3.037325211,6.050574478,3.037325211,
0,43190.4,0.900850539,0.450447084,2.783434786,1.522072918,4.931437588,3.149212598,6.066128134,3.149212598,
1,43191,0.900857892,0.45044776,2.490139969,1.123961305,5.211650082,3.063322757,6.305091076,3.063322757,
0,43194.8,0.900871189,0.450454438,1.979910369,1.147604684,4.558763988,2.580159278,5.268966626,2.580159278,
1,43196.4,0.900881431,0.450462645,2.736515921,1.228568746,5.055778322,2.769008705,5.593982784,2.769008705,
0,43206,0.900975925,0.450519274,2.172960363,1.224072488,5.030270751,2.740245489,5.355864534,2.740245489,
1,43208.2,0.901014161,0.450527028,2.570114851,1.062967328,4.708136624,2.763843047,5.591466341,2.763843047,
0,43217.4,0.901092854,0.450529539,2.698446339,1.44969355,5.123027633,3.249080051,6.162584916,3.249080051,
1,43218,0.901114266,0.450550022,2.171764973,1.292041287,5.202795141,3.267930461,5.95942161,3.267930461,
0,43221.2,0.901163493,0.450557583,2.527961813,1.294134353,5.430423903,3.124656812,6.347200652,3.124656812,
1,43222.4,0.901202529,0.450569537,2.923410863,1.300582775,4.573523111,2.806702657,6.07505516,2.806702657,
0,43224.3,0.901232911,0.450583473,2.789947763,1.171957821,4.657856686,2.619135347,5.918761195,2.619135347,
1,43227,0.901244829,0.450595055,2.495422244,1.398257415,4.251386879,2.501509441,5.219261273,2.501509441,
0,43227.6,0.901331774,0.450663064,2.57381815,1.210507874,5.275189984,2.921186405,5.47241353,2.921186405,
1,43234.4,0.901401113,0.450664812,2.462891912,1.25483168,5.093141268,2.694391454,5.825402537,2.694391454,
0,43235.2,0.901415697,0.450667428,2.358484585,1.475528637,4.809257725,2.779121066,5.834334592,2.779121066,
1,43237.7,0.901446359,0.450667686,2.555110443,1.539957057,4.9969844,3.153305645,6.440341136,3.153305645,
0,43243.2,0.901484657,0.450698784,2.047367546,1.00363828,5.078459845,2.611870352,5.17956667,2.611870352,
1,43243.2,0.901544056,0.45074496,3.03340369,1.468684202,5.123044949,2.952681298,5.857992271,2.952681298,
0,43248,0.901564989,0.450759715,2.443791809,1.500106886,4.508806674,2.856053779,6.084012312,2.856053779,
1,43251.6,0.901630099,0.450773874,2.487201138,1.315452208,4.748437727,3.095102619,6.149866283,3.095102619,
0,43253,0.901652592,0.450788202,2.647332348,1.044730036,4.899452278,2.942664424,6.172231574,2.942664424,
1,43253,0.901800417,0.450817049,2.76285074,1.23830577,4.653037381,2.640503883,5.249330406,2.640503883,
0,43258,0.901830544,0.450825979,2.442666886,1.276506719,5.075955669,3.209609066,6.113591881,3.209609066,
1,43260,0.901838899,0.450833768,2.371340179,1.383039851,5.596983418,3.160922567,6.145202836,3.160922567,
0,43263,0.901871791,0.450848579,2.573481739,1.397088232,4.703250816,2.74191998,5.893360546,2.74191998,
1,43265.3,0.902031998,0.450961413,2.249976224,0.958497873,4.45164424,2.784128429,5.262551128,2.784128429,
0,43266.6,0.902104614,0.451010598,2.286551272,0.987045561,4.905312113,2.560128554,5.150077032,2.560128554,
1,43268.8,0.902183282,0.451054734,3.024342445,1.489379497,5.053850145,2.962450793,5.861291933,2.962450793,
0,43269.9,0.902206143,0.451061925,2.642824939,1.218941707,4.567739097,2.629428669,5.372127683,2.629428669,
1,43276.8,0.902235145,0.451063729,2.461639883,1.360427227,5.156922982,2.97083534,6.001620127,2.97083534,
0,43278.4,0.902259277,0.451082956,2.712609042,1.334510184,4.846699072,2.871675941,6.116607732,2.871675941,
1,43282.2,0.902310974,0.451130658,1.860551163,0.988016968,5.507499665,3.263359023,6.379772856,3.263359023,
0,43286.1,0.902425281,0.451167017,2.696367451,1.416033546,4.810197466,2.845277374,5.348168085,2.845277374,
1,43291.8,0.902477014,0.451182919,2.822122597,1.580556541,5.497634831,3.14378252,5.827059789,3.14378252,
0,43291.9,0.902504687,0.451184268,2.866168689,1.260451353,4.400585672,2.519013472,5.313102938,2.519013472,
1,43293.8,0.902526259,0.451186796,2.595261608,1.033871998,5.106621337,2.790694715,5.839985181,2.790694715,
0,43294.1,0.902559635,0.451206259,2.595264071,1.054542756,4.2713597,2.591073593,5.618503964,2.591073593,
1,43302.9,0.902567849,0.451213984,2.666148801,1.056164116,5.136413696,2.827672651,5.909255582,2.827672651,
0,43305.6,0.902575136,0.45121613,2.418358605,1.294802177,4.428305081,2.641738431,5.574521352,2.641738431,
1,43315.9,0.902598796,0.451235807,3.209862837,1.590120457,4.726415475,2.520400831,5.13417144,2.520400831,
0,43316,0.902640897,0.451242602,2.346164432,1.122389285,4.508819542,2.645858304,5.482688983,2.645858304,
1,43319.1,0.902707432,0.451296811,2.583111156,1.094863498,4.854895681,2.764797511,5.53499055,2.764797511,
0,43320,0.902817671,0.451338049,2.746888974,1.371965463,4.716692545,2.75773594,5.86506456,2.75773594,
1,43326.8,0.902862071,0.451370689,2.826319077,1.407503522,5.153257384,2.806747007,5.384108167,2.806747007,
0,43327.2,0.902871378,0.45137942,2.69567998,1.253498256,4.570918689,2.754534749,6.018060134,2.754534749,
1,43329,0.902914161,0.451388411,2.462131525,1.565329858,5.114865625,3.190776402,6.020281662,3.190776402,
0,43330.5,0.90296098,0.451410946,2.937329349,1.585841581,5.167415735,2.952376384,6.245476806,2.952376384,
1,43332.9,0.902968031,0.451417574,2.393853431,1.15652088,4.973406304,3.029837913,5.939390393,3.029837913,
0,43348.3,0.903091694,0.451483803,3.24006818,1.605599241,4.922618053,2.991153852,5.780286033,2.991153852,
1,43355.2,0.903107672,0.451491008,3.13453959,1.639922258,5.585350472,3.179815419,5.920075781,3.179815419,
0,43357.6,0.903122134,0.451499342,2.177510871,1.104883734,4.821354747,2.836201464,5.580516236,2.836201464,
1,43358.9,0.903158599,0.451502292,2.027288104,1.186684774,5.594941565,3.173405998,5.76524656,3.173405998,
0,43359.9,0.903238173,0.451581035,2.445911967,1.14640551,4.860639151,2.671859442,5.225154046,2.671859442,
1,43360.8,0.903246467,0.451582971,2.348178099,1.324701242,5.095395044,2.799524063,5.568349649,2.799524063,
0,43366,0.903276074,0.451593988,2.276027035,1.29682943,5.272190593,2.920754926,5.444855612,2.920754926,
1,43374,0.903304443,0.451605456,2.167151918,0.914819897,5.029272572,2.706589671,5.724286702,2.706589671,
0,43388.8,0.903332635,0.451629304,3.017156797,1.422366538,4.686269022,2.586050215,5.75193688,2.586050215,
1,43389.1,0.903424579,0.451701429,2.451205033,1.161760261,5.241343265,3.179681447,6.422543427,3.179681447,
0,43389.9,0.903450404,0.451712209,2.114369972,1.143979805,4.754809338,2.728483574,5.872740817,2.728483574,
1,43390,0.903488572,0.451722484,2.656426064,1.590212405,4.742193365,2.6678493,5.952433534,2.6678493,
0,43391.4,0.903495836,0.451727042,2.593056859,1.072516489,4.972659739,2.894613988,5.596458004,2.894613988,
1,43399.2,0.903529586,0.451760305,2.622957829,1.412557763,5.429832454,3.020099294,5.920362512,3.020099294,
0,43399.8,0.903696172,0.451811172,2.260179309,0.875918668,5.068624965,3.281111762,5.875258436,3.281111762,
1,43402.5,0.903717079,0.451813492,2.549290836,1.151463595,4.89966023,2.548056685,5.037537394,2.548056685,
0,43402.5,0.903731296,0.451814349,2.313606447,1.06154231,5.104465199,2.900295923,5.785851591,2.900295923,
1,43407,0.903767903,0.451831387,2.2919884,1.357157363,4.816426733,2.608507291,5.628125082,2.608507291,
0,43408.5,0.903859605,0.451865542,2.889284202,1.542777462,5.575483728,3.219219459,5.735192405,3.219219459,
1,43409.5,0.903903357,0.451888107,2.332847461,1.34706269,5.159877758,2.858763857,5.820173268,2.858763857,
0,43414.6,0.903962124,0.451941928,2.774517842,1.236242411,4.928390558,3.075056803,5.552425267,3.075056803,
1,43415.8,0.903975253,0.4519462,2.730327746,1.619500049,4.509606178,2.475975429,5.330243173,2.475975429,
0,43421.4,0.903976701,0.451946423,2.453979617,1.495099079,4.857725208,2.940393666,5.649441664,2.940393666,
1,43424.5,0.904008566,0.451949552,1.890312623,0.941745037,4.988332287,2.692610162,5.413865702,2.692610162,
0,43424.6,0.904067426,0.452005198,1.795966142,0.850542488,4.972940746,3.285067763,6.140172774,3.285067763,
1,43427.5,0.904101835,0.452026824,2.906748574,1.555239331,5.120029933,3.158485252,5.813913852,3.158485252,
0,43433.3,0.90413532,0.452054637,1.874723696,0.95013179,4.619646487,2.744178228,5.967565998,2.744178228,
